zinc_id,smiles
ZINC000000002486,NC(=O)[C@@H]1C[C@@]2(NC(=O)NC2=O)c2cc(F)ccc2O1
ZINC000000002487,O=C1NC(=O)[C@]2(C[C@@H](CCl)Oc3ccc(F)cc32)N1
ZINC000000002488,O=C1NC(=O)[C@]2(C[C@@H](CBr)Oc3ccc(F)cc32)N1
ZINC000000002489,Nc1c(F)c(F)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
ZINC000000002490,Cc1noc([C@H]2CN3CCC2CC3)n1
ZINC000000002491,Cc1noc([C@@H]2C[C@@H]3CCN(C3)C2)n1
ZINC000000002492,Cc1noc([C@@H]2CN3CCC[C@@H]2C3)n1
ZINC000000002493,Cc1nc([C@H]2CN3CCC2CC3)no1
ZINC000000002494,Cc1nnc([C@H]2CN3CCC2CC3)o1
ZINC000000002495,c1nnc([C@@H]2CN3CCC2CC3)o1
ZINC000000002496,Cc1nsc([C@H]2CN3CCC2CC3)n1
ZINC000000002497,c1coc([C@@H]2CN3CCC2CC3)n1
ZINC000000002498,c1coc([C@@H]2C[C@@H]3CCCN(C3)C2)n1
ZINC000000002499,O=C(C[C@H](Cc1ccccc1)C(=O)N[C@@H]1CCCC[C@@H]1C(=O)O)NO
ZINC000000002501,CCc1ccc(O)c(O)c1
ZINC000000002502,CCCc1ccc(O)c(O)c1
ZINC000000002504,CCCc1cccc(O)c1O
ZINC000000002505,CCCc1ccc(OC(C)=O)c(OC(C)=O)c1
ZINC000000002506,CCCc1ccc2c(c1)OC(C)(C)O2
ZINC000000002507,CCCc1ccc2oc(=O)c(=O)oc2c1
ZINC000000002508,C[C@]12[C@H](CC[C@@H]3[C@@H]1CC[C@@]1(C)C(=O)[C@H](F)C[C@H]31)C(=O)C(=O)[C@@H]1C[C@@H]12
ZINC000000002509,C[C@@]12C(=C(O)C(=O)[C@@H]3C[C@@H]31)CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)[C@@H](F)C[C@H]12
ZINC000000002510,C=C1C[C@@H]2[C@H](CC[C@@]3(C)C(=O)CC[C@H]23)[C@@]2(C)[C@H]3C[C@H]3C(=O)C(=O)[C@H]12
ZINC000000002511,C[C@]12[C@H]3C[C@H]3C(=O)C(=N)[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12
ZINC000000002513,C[C@@]12C(=C(N)C(=O)[C@@H]3C[C@@H]31)CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)[C@@H](F)C[C@H]12
ZINC000000002514,C=C1C[C@@H]2[C@H](CC[C@@]3(C)C(=O)CC[C@H]23)[C@]2(C)C1=C(OC)C(=O)[C@@H]1C[C@@H]12
ZINC000000002515,C=C1C[C@@H]2[C@H](CC[C@@]3(C)C(=O)CC[C@H]23)[C@]2(C)[C@H]1C(=S)C(=O)[C@@H]1C[C@@H]12
ZINC000000002516,COc1cccc(C(=O)Nc2sc(C)cc2C(=O)O)c1N
ZINC000000002517,CCOC(=O)Cc1csc(NC(=O)c2cccc(OC)c2N)n1
ZINC000000002518,CCOC(=O)Cc1csc(NC(=O)c2cc(OC)ccc2N)n1
ZINC000000002519,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2c(c1)N(C)CCC(=O)N2
ZINC000000002520,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2c(c1)CN(C)CC(=O)N2
ZINC000000002521,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2[nH]c(=O)n(C)c2c1
ZINC000000002522,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2[nH]c(=O)[nH]c2c1
ZINC000000002523,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2c(c1)NCC(=O)N2
ZINC000000002524,Oc1nc2ncccc2c2nc(-c3ccco3)nn12
ZINC000000002525,O=c1[nH]c2cnccc2c2nc(-c3ccccc3F)nn12
ZINC000000002526,Oc1nc2ccncc2c2nc(-c3ccco3)nn12
ZINC000000002527,Nc1nc2cnccc2c2nc(-c3ccco3)nn12
ZINC000000002530,CN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3
ZINC000000002531,O=C(O)CCC(=O)/C=C/c1cccc(C(F)(F)F)c1
ZINC000000002532,C/C(=N\NC(N)=S)c1cc2c(cn1)[nH]c1ccccc12
ZINC000000002533,Cc1nn(C)c2c1CCc1c-2cnn1C
ZINC000000002535,Cn1ncc2c1CCc1cn[nH]c1-2
ZINC000000002537,Cn1ncc2c1CCCc1cn[nH]c1-2
ZINC000000002538,Cn1cc2c(n1)-c1cnn(C)c1CCC2
ZINC000000002539,Cc1c2c(nn1C)-c1cnn(C)c1CC2
ZINC000000002540,Cn1cc2c(n1)CCCc1c-2cnn1C
ZINC000000002541,Cn1ncc2c1CCCc1c-2cnn1C
ZINC000000002542,c1ccc2c3c(cnc2c1)OCCN3
ZINC000000002543,C[C@H]1COc2cnc3cc(Cl)ccc3c2N1
ZINC000000002544,c1ccc2c3c(cnc2c1)OC1(CCCCC1)CN3
ZINC000000002545,COc1cc2nc(C)[n+]([O-])c(C)c2cc1OC
ZINC000000002546,CCc1nc2cc(OC)c(OC)cc2c(C)[n+]1[O-]
ZINC000000002547,CCCc1nc2cc(OC)c(OC)cc2c(C)[n+]1[O-]
ZINC000000002548,COc1cc2nc(CC(C)C)[n+]([O-])c(C)c2cc1OC
ZINC000000002549,CCc1n[nH]c(=O)c2c(C)ncn12
ZINC000000002550,CCCc1n[nH]c(=O)c2c(C)ncn12
ZINC000000002551,Cc1nc(-c2cccc3ccccc23)n2cn[nH]c(=O)c12
ZINC000000002552,Cc1nc(-c2ccccn2)n2cn[nH]c(=O)c12
ZINC000000002553,Cc1ccc(-c2nc(C)c3c(=O)[nH]ncn23)cc1
ZINC000000002555,Nc1nc2c(ncn2[C@@H]2CC[C@H](CO)C2)c(=O)[nH]1
ZINC000000002556,COc1ccc(CC(=O)N2C=CC(C)(C)C=C2)cc1OC
ZINC000000002557,CNC(=O)N1C=CC(c2ccccc2)(c2ccccc2)C=C1
ZINC000000002558,CN(C)CCN1C=CC(C)(C)C=C1
ZINC000000002559,COC(=O)CCCN1C=CC(C)(C)C=C1
ZINC000000002560,CN(C)CC(=O)N1C=CC(c2ccccc2)(c2ccccc2)C=C1
ZINC000000002561,CC1(C)C=CN(C(=O)Nc2ccccc2)C=C1
ZINC000000002562,CCc1nc(N2CCN(C)CC2)nc2nc(C)nn12
ZINC000000002563,CCc1nc2nc(N3CCSCC3)nc(CC)n2n1
ZINC000000002564,O=C[C@H]1CCCN1C(=O)CCC(=O)NCc1ccccc1
ZINC000000002565,CN(Cc1ccccc1)C(=O)/C=C/C(=O)N1CCC[C@@H]1C=O
ZINC000000002566,O=C[C@H]1CCCN1C(=O)[C@H]1CCC[C@@H]1C(=O)NCc1ccccc1
ZINC000000002567,Cc1ccc(CNC(=O)CCC(=O)N2CCC[C@@H]2C=O)cc1
ZINC000000002568,O=C[C@H]1CCCN1C(=O)CCC(=O)NCc1ccccc1Cl
ZINC000000002569,O=C[C@H]1CCCN1C(=O)CCC(=O)NCc1cccc2ccccc12
ZINC000000002570,O=C[C@H]1CCCN1C(=O)CCC(=O)NC[C@@H]1CCCO1
ZINC000000002571,COC(=O)[C@H]([C@H](O)c1ccc(O)c(O)c1)N(C)C
ZINC000000002572,CN(C)[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1
ZINC000000002573,CCN(C)[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1
ZINC000000002574,CC1(C)CCCC(C)(C)N1CCn1c(=S)[nH]c2ccccc21
ZINC000000002576,COc1ccc(O)c(Cc2nc(C)cn2C)c1
ZINC000000002577,COc1ccc(O)c(Cc2ncc(C)n2C)c1
ZINC000000002579,COc1ccc(O)c(Cc2nc3ccccc3[nH]2)c1
ZINC000000002580,COc1ccc(O)c(Cc2ncccn2)c1
ZINC000000002583,CC(=O)ON1CC(C)(C)c2cc3nc[nH]c3cc21
ZINC000000002585,CC(=O)ON1CC(C)(C)c2cc3nc(C(F)(F)F)[nH]c3cc21
ZINC000000002589,CC(=O)ON1CC(C)(C)c2cc3nc(-c4ccnnc4)[nH]c3cc21
ZINC000000002592,COc1ccc(C2=NNC(=O)CC2)cc1C(=C(C)C)n1cccn1
ZINC000000002593,C=C(c1cc(-c2ccc(=O)[nH]n2)ccc1OC(C)C)n1ccnc1
ZINC000000002594,C=C(c1cc(-c2ccc(=O)[nH]n2)ccc1OC)n1cccn1
ZINC000000002595,COc1ccc(-c2ccc(=O)[nH]n2)cc1C(=C(C)C)n1cncn1
ZINC000000002596,O=C([C@H]1C[C@H](O)CN1C(=O)CCCc1ccccc1)N1CCCC1
ZINC000000002597,O=C(OCCN1CCCCC1)c1cccc2cc(-c3ccccc3)oc12
ZINC000000002598,Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
ZINC000000002599,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
ZINC000000002600,NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1
ZINC000000002601,CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
ZINC000000002603,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1
ZINC000000002605,NC[C@H]1Nc2ccccc2N2CCc3cccc1c32
ZINC000000002613,Cc1[nH]cnc1C[C@H]1CCc2c(c3ccc(F)cc3n2C)C1=O
ZINC000000002614,Cc1[nH]cnc1C[C@H]1CCc2[nH]c3ccccc3c2C1=O
ZINC000000002615,C#CCn1c2c(c3ccccc31)C(=O)[C@@H](Cc1nc[nH]c1C)CC2
ZINC000000002616,Cc1[nH]cnc1C[C@@H]1CCCc2c(c3ccccc3n2C)C1=O
ZINC000000002617,CO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21
ZINC000000002618,CCO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21
ZINC000000002619,CO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)nc(C)nc21
ZINC000000002620,COC[C@@H]1O[C@H](n2cnc3c(N)nc(C)nc32)[C@@H](O)[C@H]1O
ZINC000000002621,CNc1ncnc2c1ncn2[C@H]1O[C@@H](COC)[C@H](O)[C@@H]1O
ZINC000000002622,CCO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(NC)nc(C)nc21
ZINC000000002623,CCN(CC)c1ccccc1C[S@](=O)c1nc2cscc2[nH]1
ZINC000000002626,Clc1ccc([C@@H]2CNCC[C@@H]2c2ccccc2)cc1
ZINC000000002628,CCN(CC)c1ccccc1CS(=O)(=O)c1nc2ccccc2[nH]1
ZINC000000002629,Nc1ccccc1CS(=O)(=O)c1nc2ccccc2[nH]1
ZINC000000002630,CNc1ccccc1CS(=O)(=O)c1nc2ccccc2[nH]1
ZINC000000002632,N=C(N)NCc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1
ZINC000000002633,CCOC(=O)c1ccccc1NC(=O)c1ccc(CNC(=N)N)cc1
ZINC000000002634,COc1ccccc1NC(=O)c1ccc(CNC(=N)N)cc1
ZINC000000002635,O=C1N(C/C=C/c2cccc(Cl)c2)CCN1c1cccnc1
ZINC000000002636,O=C1N(C/C=C/c2cccc(Cl)c2)CCN1c1ccncc1
ZINC000000002637,O=C1N(C/C=C/c2ccccc2)CCN1c1ccccn1
ZINC000000002638,O=C1N(C/C=C/c2ccc(Cl)cc2)CCN1c1ccncc1
ZINC000000002639,Cc1ccc(/C=C/CN2CCN(c3ccncc3)C2=O)cc1
ZINC000000002640,O=C1N(C/C=C/c2ccccc2)CCN1c1ccncc1
ZINC000000002641,Cc1cn(CCC(=O)c2cn(C)c3ccccc23)cn1
ZINC000000002642,Cc1nccn1CC(C)(C)C(=O)c1cn(C)c2ccccc12
ZINC000000002644,N#Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1C(F)(F)F
ZINC000000002645,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1
ZINC000000002646,Cc1csc(Cl)c1NC1=NCCN1
ZINC000000002647,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1
ZINC000000002648,CNC(=S)[C@H](C(=O)NCc1ccccc1)c1ccccn1
ZINC000000002649,CCOc1cc(N(C)C)c(=O)n(-c2ccccc2)n1
ZINC000000002650,Oc1cccc([C@]23CCCC[C@@H]2CN(CC2CC2)CC3)c1
ZINC000000002653,Cc1nc2c(OCc3ccccc3)cccc2[nH]1
ZINC000000002654,CCOC(=O)c1cc(CC)c2ccc(C(C)C)ccc1-2
ZINC000000002655,C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1
ZINC000000002656,CN(C)CC[C@@H]1Cc2ncccc2C(=O)N(C)C1
ZINC000000002657,O=C1NC(=O)[C@@]2(N1)NC(=O)Nc1ccc(Cl)cc12
ZINC000000002658,C[C@@H](O)/C=C/[C@@H]1C(C)(C)C[C@@H](O)C[C@@]1(C)O
ZINC000000002659,COc1ccc(-n2nc3c4c([nH]cc-3c2=O)CCCCCC4)cc1
ZINC000000002661,C[C@]12CC[C@@H]3CCC[C@H]4CC(=O)O[C@H](O1)[C@]34OO2
ZINC000000002662,CC(C)CNCc1cc2cc(S(N)(=O)=O)sc2[nH]1
ZINC000000002664,N=C(Cc1ccccc1Sc1ccccc1)N1CCOCC1
ZINC000000002665,c1ccc(Sc2ccccc2CC2=NCCN2)cc1
ZINC000000002666,CC(=O)Nc1ccc(-c2cc(=O)[nH]nc2C)cc1
ZINC000000002667,CC1(C)C(=O)C(C(=O)Nc2ccccc2)=C(O)C(C)(C)C1=O
ZINC000000002668,COc1ccc(CCC[C@H](O)Cc2cccnc2)cc1
ZINC000000002669,COc1ccc(CC[C@@H](O)Cc2cccnc2)cc1
ZINC000000002670,COc1ccc(CC[C@H](O)CCc2cccnc2)cc1
ZINC000000002671,COc1ccc(CCC[C@H](O)CCc2cccnc2)cc1
ZINC000000002672,O[C@H](CCCc1ccccc1)Cc1cccnc1
ZINC000000002673,COc1ccc(CCC[C@](C)(O)Cc2cccnc2)cc1
ZINC000000002674,CSc1ccc(CCC[C@H](O)Cc2cccnc2)cc1
ZINC000000002675,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N
ZINC000000002676,CNC(=O)[C@H](C(=S)NC1CCCCC1)c1ccccn1
ZINC000000002677,NC(=O)[C@H](C(=S)NCc1ccccc1)c1ccccn1
ZINC000000002678,NC(=O)[C@H](C(=S)NC1CCCCC1)c1ccccn1
ZINC000000002679,CNC(=O)[C@H](C(=S)NCc1ccccc1)c1ccccn1
ZINC000000002681,O=c1c2c[nH]c3c(c-2nn1-c1ccc(Cl)cc1)CCCCCC3
ZINC000000002682,O=c1c2c[nH]c3c(c-2nn1-c1ccccn1)CCCCCC3
ZINC000000002683,CC(=O)N1CCC(=C2c3ccc(F)cc3CCc3cccnc32)CC1
ZINC000000002684,CC(=O)N1CCC(=C2c3cc(F)ccc3CCc3cccnc32)CC1
ZINC000000002685,CC(=O)N1CCC([C@@H]2c3ccccc3CCc3cccnc32)CC1
ZINC000000002686,CC[C@@]1(C)OCC(C)(C)N1O
ZINC000000002687,CC1(C)CCCC(C)(C)N1O
ZINC000000002688,O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
ZINC000000002689,O=C1CN2[C@H]3CC(O)C[C@H]2CC1C3
ZINC000000002690,CNC(=O)Cc1c(-c2ccc(C)cc2)nc2ccc(CO)cn12
ZINC000000002691,CN(C)C(=O)Cc1c(-c2ccc(CO)cc2)nc2ccc(CO)cn12
ZINC000000002692,CNC(=O)Cc1c(-c2ccc(CO)cc2)nc2ccc(C)cn12
ZINC000000002693,Cc1ccc(-c2nc3ccc(CO)cn3c2CC(=O)N(C)CO)cc1
ZINC000000002694,Cc1ccc2nc(-c3ccc(CO)cc3)c(CC(=O)N(C)CO)n2c1
ZINC000000002695,CC(=O)CNC(=O)Cc1c(-c2ccc(C)cc2)nc2ccc(C)cn12
ZINC000000002697,Cc1nc2c(OCc3ccccc3)cccc2n1C
ZINC000000002698,Sc1nccn1Cc1cccs1
ZINC000000002699,CNCc1cc2cc(S(N)(=O)=O)sc2[nH]1
ZINC000000002700,CCCn1c(=O)c2[nH]c([C@@H]3CCCO3)nc2n(CCC)c1=O
ZINC000000002701,Cn1c(=O)c2[nH]c([C@@H]3CCOC3)nc2n(C)c1=O
ZINC000000002702,CCCn1c(=O)c2[nH]c([C@@H]3CCCS3)nc2n(CCC)c1=O
ZINC000000002703,Cn1c(=O)c2[nH]c([C@@H]3CCSC3)nc2n(C)c1=O
ZINC000000002704,C=C[C@@H](C)c1cc(C)c2c(c1O)[C@@H](N(C)C(C)=O)[C@H]1CCCC[C@@H]21
ZINC000000002707,COc1c(Br)cc(C)c2c1[C@@H](N(C)C)[C@@H]1CCCC[C@H]21
ZINC000000002708,CCOC(=O)c1cc(CC)c2cccc(C(C)C)cc1-2
ZINC000000002709,CCc1cc(C(=O)OC(C)C)c2cc(C(C)C)cccc1-2
ZINC000000002710,CCc1cc(C(=O)OC(C)C)c2ccc(C(C)C)ccc1-2
ZINC000000002711,CCc1cc(C(=O)OC)c2cccc(C(C)C)cc1-2
ZINC000000002712,O=c1c(CCO)cc2cccnc2n1-c1cccc(Cl)c1
ZINC000000002713,COc1c(C)c2cccnc2n(-c2ccccc2)c1=O
ZINC000000002714,CN1C[C@H](O)CC12C1CC3CC(C1)CC2C3
ZINC000000002715,CC(C)(C)c1cc(Nc2nc(C(=O)O)cs2)cc(C(C)(C)C)c1O
ZINC000000002716,CC(C)(C)c1cc(Nc2nc(CO)cs2)cc(C(C)(C)C)c1O
ZINC000000002717,CC(C)(C)c1cc(Nc2ncc(CO)s2)cc(C(C)(C)C)c1O
ZINC000000002718,CC(C)(C)c1cc(Nc2nc(CCO)cs2)cc(C(C)(C)C)c1O
ZINC000000002719,Cc1nc(Nc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)sc1CO
ZINC000000002720,Nc1c2c(nc3cnccc13)CCCC2=O
ZINC000000002722,Nc1c2c(nc3cnccc13)CCC[C@@H]2O
ZINC000000002723,Nc1c2c(nc3sccc13)CCCC2=O
ZINC000000002724,O=C1CCCc2nc3sccc3c(NCc3ccccc3)c21
ZINC000000002725,O[C@H]1CCCc2nc3sccc3c(NCc3ccccc3)c21
ZINC000000002730,C=C(C[P@@](=O)(O)[C@@H](C)N)C(=O)O
ZINC000000002731,C[C@@H](N)[P@@](=O)(O)C/C(=C/Cc1ccccc1)C(=O)O
ZINC000000002732,CC1=C(c2ccc(-n3ccnc3)cc2)CNC1=O
ZINC000000002733,CCC1=C(c2ccc(-n3ccnc3)cc2)CNC1=O
ZINC000000002734,CC1=C(c2ccc(-n3ccnc3C)cc2)CNC1=O
ZINC000000002735,CC1=C(c2ccc(-n3ccnc3)cc2)CC(=O)N1
ZINC000000002736,CC1=C(c2ccc(-n3ccnc3C)cc2)CC(=O)N1
ZINC000000002737,CCC1=C(c2ccc(-n3ccnc3C)cc2)CC(=O)N1
ZINC000000002738,CCNc1nc(C)c(N)c(-c2ccccc2O)n1
ZINC000000002739,Cc1nc(N(C)C)nc(-c2ccccc2O)c1N
ZINC000000002740,Cc1nc(N2CCOCC2)nc(-c2ccccc2O)c1N
ZINC000000002741,Cc1nc(N2CCN(C)CC2)nc(-c2ccccc2O)c1N
ZINC000000002742,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)[C@H]1c1c(O)on[n+]1C
ZINC000000002743,O=C1O[C@@H](Oc2cccccc2=O)c2ccccc21
ZINC000000002745,N#CSc1cccccc1=O
ZINC000000002746,Cc1oc(=O)oc1Cc1cccccc1=O
ZINC000000002747,Cc1ccccc(O)c1=O
ZINC000000002748,CC[C@@]1(C2=NCCN2)Cc2ccccc2O1
ZINC000000002750,CCCn1c(=O)n(C[C@@H](C)O)c(=O)c2[nH]c(C)nc21
ZINC000000002751,C[C@@H](O)CCn1c(=O)c2[nH]cnc2n(C)c1=O
ZINC000000002752,CCn1c(=O)n(CC[C@@H](C)O)c(=O)c2[nH]c(C)nc21
ZINC000000002753,CCCn1c(=O)n(CCC[C@@H](C)O)c(=O)c2[nH]cnc21
ZINC000000002754,Nc1nc(Br)cn2ccnc12
ZINC000000002755,CNc1nc(Br)cn2ccnc12
ZINC000000002756,CCNc1nc(Br)cn2ccnc12
ZINC000000002757,CCNc1ncc(Cl)n2ccnc12
ZINC000000002758,CCC(=O)c1cn2ccnc(N)c2n1
ZINC000000002759,C[C@H]1NCC[C@@]2(C)C[C@@H]1c1ccccc1O2
ZINC000000002760,CN1CCC([C@@H]2c3cccc4c3N(CC4)c3ccccc3N2C=O)CC1
ZINC000000002762,O=C1NC(=O)[C@]2(N1)NC(=O)Nc1ccccc12
ZINC000000002766,Cc1cc(-c2cnn3c(=O)nc[nH]c23)ccc1Sc1ccccc1
ZINC000000002769,CSc1cc(F)c(-c2cnn3c(=O)nc[nH]c23)cc1C
ZINC000000002771,O=S(c1ccccc1)c1ccc(-c2cnn3c(O)ncnc23)cc1
ZINC000000002772,Cc1ccc([C@H]2COc3cc(O)c(O)cc3C2)cc1
ZINC000000002773,COc1ccc([C@H]2COc3cc4c(cc3C2)OCO4)cc1
ZINC000000002775,N#CC(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1
ZINC000000002778,CC(=O)c1cc(O)c(O)c([N+](=O)[O-])c1
ZINC000000002779,O=Cc1cc(O)c(O)c([N+](=O)[O-])c1
ZINC000000002780,CN1CCC2(CC1)CN(C)C(=S)c1cccnc1O2
ZINC000000002781,Cc1[nH]c(=O)c(C#N)cc1-c1cnc2c(c1)CN(C)C(=O)N2C
ZINC000000002782,Cc1[nH]c(=O)c(C#N)cc1-c1cnc2c(c1)c(=O)n(C)c(=O)n2C
ZINC000000002783,CN1Cc2cc(C3=NNC(=O)CC3)cnc2N(C)C1=O
ZINC000000002784,CN1Cc2cc(C3=NNC(=O)CC3)cnc2NC1=O
ZINC000000002785,Cn1c(=O)c2cc(C3=NNC(=O)CC3)cnc2n(C)c1=O
ZINC000000002786,Cc1cc(-c2cnc3c(c2)CNC(=O)N3C)nc(=O)[nH]1
ZINC000000002787,CN1C(=O)NCc2cc(C3=NC(=O)NC(=O)C3)cnc21
ZINC000000002788,COc1ccc(S(=O)(=O)CCCc2ccc(CC(=O)O)cc2)cc1
ZINC000000002789,CN(C)CCCn1c2c(c3ccc(N)cc31)CCc1ccccc1-2
ZINC000000002790,O=C1CCC[C@@H](c2ccc(Cl)cc2)N1c1cccc(Cl)c1
ZINC000000002791,O=C1CCC[C@@H](c2ccc(Cl)cc2)N1c1cccc(F)c1
ZINC000000002792,Cc1ccc(N2C(=O)CCC[C@H]2c2ccc(Cl)cc2)cc1
ZINC000000002793,O=C1CCC[C@@H](c2ccc(F)cc2)N1c1ccccc1
ZINC000000002794,COc1cccc(N2C(=O)CCC[C@H]2c2ccc(Cl)cc2)c1
ZINC000000002795,O=C1CCC[C@@H](c2cccc(Cl)c2)N1c1ccccc1
ZINC000000002796,O=C1CCC[C@@H](c2ccc(Cl)c(Cl)c2)N1c1ccccc1
ZINC000000002797,Nc1ccc(N2C(=O)CCC[C@H]2c2ccc(Cl)c(Cl)c2)cc1
ZINC000000002798,Nc1cccc(N2C(=O)CCC[C@H]2c2ccc(Cl)c(Cl)c2)c1
ZINC000000002799,C=C[C@@H](O)CC[C@@H]1C(C)(C)C[C@@H](O)C[C@@]1(C)O
ZINC000000002800,C=C[C@@H](O)CCC[C@@H]1C(C)(C)C[C@@H](O)C[C@@]1(C)O
ZINC000000002801,C[C@@H](O)/C=C/[C@@H]1C(C)(C)[C@@H](O)C[C@@]1(C)O
ZINC000000002802,C=C[C@@H](O)CC[C@@H]1C(C)(C)[C@@H](O)C[C@@]1(C)O
ZINC000000002803,C=C[C@@H](O)CCC[C@@H]1C(C)(C)[C@@H](O)C[C@@]1(C)O
ZINC000000002804,CC(C)(C)c1cc(C(=O)c2c[nH]c(Cl)c2)cc(C(C)(C)C)c1O
ZINC000000002805,CC(C)(C)c1cc(Cc2cc[nH]c2)cc(C(C)(C)C)c1O
ZINC000000002806,CNC(=N)c1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1
ZINC000000002807,CCCn1c(=O)c2[nH]c(-c3ccc(CN)cc3)nc2n(CCC)c1=O
ZINC000000002808,C[C@H]1CC[C@@H]2CC(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]32OO4
ZINC000000002809,C[C@H]1CC[C@@H]2[C@H](C)C(=O)N(C)[C@@H]3O[C@]4(C)CC[C@@H]1[C@]23OO4
ZINC000000002810,C[C@H]1[C@@H]2CCCC[C@@]23OOC(C)(C)O[C@H]3O[C@H]1O
ZINC000000002811,CCCN1C(=O)C[C@@H]2C[C@@H](N(CCC)CCC)Cc3cccc1c32
ZINC000000002813,CN(C)[C@H]1Cc2cccc3c2[C@@H](CC(=O)N3)C1
ZINC000000002814,CCCN(CCC)[C@@H]1Cc2cccc3nccc(c23)C1
ZINC000000002815,CN(C)[C@@H]1Cc2cccc3nccc(c23)C1
ZINC000000002817,CN(C)[C@H]1Cc2cccc3c2[C@H](C1)N(C)CC3
ZINC000000002822,O=[S@@](Cc1ccccn1)c1nc2cc(C3=NCCO3)sc2[nH]1
ZINC000000002823,COCc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
ZINC000000002824,Oc1ccc([C@H]2COc3c(ccc(O)c3O)C2)cc1
ZINC000000002825,COc1cc2c(cc1OC)CN(Cc1ccccc1N)CC2
ZINC000000002826,COc1cc(N)c(CN2CCc3ccccc3C2)cc1OC
ZINC000000002833,CCCc1[nH]cnc1CCC(=O)c1cn(C)c2ccccc12
ZINC000000002835,CN(C)CCc1c[nH]c2ccc(C(=O)NCC(N)=O)cc12
ZINC000000002836,CS(=O)(=O)Nc1ccc(N2CCN(c3ccncc3)CC2)cc1
ZINC000000002837,Cc1cnccc1N1CCN(c2ccc(NS(C)(=O)=O)cc2)CC1
ZINC000000002838,CS(=O)(=O)Nc1ccc(N2CCN(c3ccc(N)cn3)CC2)cc1
ZINC000000002840,CC(C)[C@@H]1Oc2c(cccc2C(C)(C)C)N(CC(=O)O)C1=S
ZINC000000002841,CC(C)[C@@H]1Oc2c(C3CCCCC3)cccc2N(CC(=O)O)C1=S
ZINC000000002842,CC(=O)Oc1c(F)cc(Cn2ccnc2SC(C)=O)cc1F
ZINC000000002843,CC(=O)Oc1ccc(Cn2ccnc2SC(C)=O)cc1F
ZINC000000002844,Cc1c[nH]c2ccc3cc4ccccc4c(CNC(C)(CO)CO)c3c12
ZINC000000002845,Cc1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)on1
ZINC000000002846,CCO[C@H]1CCC(=O)N1S(=O)(=O)/C=C/c1ccccc1
ZINC000000002848,CN1CC[C@H](c2nc(N)no2)C1
ZINC000000002849,Nc1noc([C@@H]2CN3CC[C@H]2[C@@H](O)C3)n1
ZINC000000002850,Nc1noc([C@@H]2CN3CC[C@@H]2C3)n1
ZINC000000002851,CN(C)CCO[C@H]1c2ccccc2O[C@@]2(c3ccccc3)C[C@@H]12
ZINC000000002852,COc1ccc2c(c1)O[C@@]1(c3ccccc3)C[C@H]1[C@H]2OCCN(C)C
ZINC000000002856,Fc1ccc2c(c1)CN(CC1=NCCN1)C2
ZINC000000002857,N#Cc1ccc(Nc2ncnc3c2CC[C@@H]3O)cc1
ZINC000000002859,O=C1CN(S(=O)(=O)c2cc(Cl)ccc2Cl)C(=O)N1
ZINC000000002860,CC(=O)Nc1ccc2nc3[nH]c(=O)[nH]c3cc2c1
